group_id,scenario_key,scenario_label,rep,method,penalty,tuning_loss,tuning_loss_se,mean_coordinate_cycles,converged_fraction
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,0.1,1.120687029254007,0.038332353250499974,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,0.3,1.0387039888636787,0.02851331433943159,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,1.0,1.0328791894399876,0.025819212120233963,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,3.0,1.031049298826034,0.025673251289798502,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,10.0,1.0305576925583892,0.0258380778433992,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,30.0,1.0305501616098771,0.02591630649174077,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,100.0,1.0305669138989009,0.025944444927322008,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level,300.0,1.0305687016115423,0.02595294372725493,,
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,0.1,1.0706413610909493,0.032612975118396774,4.975,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,0.3,1.030155382687737,0.02712939527368804,2.933333333333333,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,1.0,1.0305236345545177,0.025701070134113685,1.8833333333333333,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,3.0,1.0305298439507165,0.025713082806381633,1.4916666666666667,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,10.0,1.030619517535446,0.02585642008247068,1.325,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,30.0,1.0305650490766083,0.02592278757181526,1.275,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,100.0,1.0305707347089916,0.025946493686577945,1.25,1.0
10000011,transient_nonpersistent,Transient non-persistence,12,tuned_level_slope,300.0,1.0305701011431934,0.02595363976618612,1.225,1.0
10000012,transient_nonpersistent,Transient non-persistence,13,tuned_level,0.0,1.903925812418644,0.16891157874647902,,
10000012,transient_nonpersistent,Transient non-persistence,13,tuned_level,0.03,1.7375301877242562,0.1453645584282359,,
10000012,transient_nonpersistent,Transient non-persistence,13,tuned_level,0.1,1.2136568206454548,0.05406829982985789,,
