group_id,scenario_key,scenario_label,rep,method,selected_penalty
131,ideal_large_dense,"Ideal: large, dense",132,tuned_level_slope,0.1
132,ideal_large_dense,"Ideal: large, dense",133,tuned_level,0.03
132,ideal_large_dense,"Ideal: large, dense",133,tuned_level_slope,0.1
133,ideal_large_dense,"Ideal: large, dense",134,tuned_level,0.03
133,ideal_large_dense,"Ideal: large, dense",134,tuned_level_slope,0.1
134,ideal_large_dense,"Ideal: large, dense",135,tuned_level,0.03
134,ideal_large_dense,"Ideal: large, dense",135,tuned_level_slope,0.1
135,ideal_large_dense,"Ideal: large, dense",136,tuned_level,0.03
135,ideal_large_dense,"Ideal: large, dense",136,tuned_level_slope,0.1
136,ideal_large_dense,"Ideal: large, dense",137,tuned_level,0.1
136,ideal_large_dense,"Ideal: large, dense",137,tuned_level_slope,0.1
137,ideal_large_dense,"Ideal: large, dense",138,tuned_level,0.03
137,ideal_large_dense,"Ideal: large, dense",138,tuned_level_slope,0.1
138,ideal_large_dense,"Ideal: large, dense",139,tuned_level,0.03
138,ideal_large_dense,"Ideal: large, dense",139,tuned_level_slope,0.1
139,ideal_large_dense,"Ideal: large, dense",140,tuned_level,0.03
139,ideal_large_dense,"Ideal: large, dense",140,tuned_level_slope,0.1
1000120,ideal_small_dense,"Ideal: small, dense",121,tuned_level,0.03
1000120,ideal_small_dense,"Ideal: small, dense",121,tuned_level_slope,0.1
1000121,ideal_small_dense,"Ideal: small, dense",122,tuned_level,0.03
1000121,ideal_small_dense,"Ideal: small, dense",122,tuned_level_slope,0.1
1000122,ideal_small_dense,"Ideal: small, dense",123,tuned_level,0.03
1000122,ideal_small_dense,"Ideal: small, dense",123,tuned_level_slope,0.1
1000123,ideal_small_dense,"Ideal: small, dense",124,tuned_level,0.03
1000123,ideal_small_dense,"Ideal: small, dense",124,tuned_level_slope,0.1
1000124,ideal_small_dense,"Ideal: small, dense",125,tuned_level,0.1
1000124,ideal_small_dense,"Ideal: small, dense",125,tuned_level_slope,0.1
1000125,ideal_small_dense,"Ideal: small, dense",126,tuned_level,0.03
1000125,ideal_small_dense,"Ideal: small, dense",126,tuned_level_slope,0.1
1000126,ideal_small_dense,"Ideal: small, dense",127,tuned_level,0.03
1000126,ideal_small_dense,"Ideal: small, dense",127,tuned_level_slope,0.1
1000127,ideal_small_dense,"Ideal: small, dense",128,tuned_level,0.1
1000127,ideal_small_dense,"Ideal: small, dense",128,tuned_level_slope,0.1
1000128,ideal_small_dense,"Ideal: small, dense",129,tuned_level,0.03
1000128,ideal_small_dense,"Ideal: small, dense",129,tuned_level_slope,0.1
1000129,ideal_small_dense,"Ideal: small, dense",130,tuned_level,0.03
1000129,ideal_small_dense,"Ideal: small, dense",130,tuned_level_slope,0.1
1000130,ideal_small_dense,"Ideal: small, dense",131,tuned_level,0.0
1000130,ideal_small_dense,"Ideal: small, dense",131,tuned_level_slope,0.1
1000131,ideal_small_dense,"Ideal: small, dense",132,tuned_level,0.03
1000131,ideal_small_dense,"Ideal: small, dense",132,tuned_level_slope,0.1
1000132,ideal_small_dense,"Ideal: small, dense",133,tuned_level,0.1
1000132,ideal_small_dense,"Ideal: small, dense",133,tuned_level_slope,0.1
1000133,ideal_small_dense,"Ideal: small, dense",134,tuned_level,0.1
1000133,ideal_small_dense,"Ideal: small, dense",134,tuned_level_slope,0.1
1000134,ideal_small_dense,"Ideal: small, dense",135,tuned_level,0.1
1000134,ideal_small_dense,"Ideal: small, dense",135,tuned_level_slope,0.1
1000135,ideal_small_dense,"Ideal: small, dense",136,tuned_level,0.03
1000135,ideal_small_dense,"Ideal: small, dense",136,tuned_level_slope,0.1
1000136,ideal_small_dense,"Ideal: small, dense",137,tuned_level,0.03
1000136,ideal_small_dense,"Ideal: small, dense",137,tuned_level_slope,0.1
1000137,ideal_small_dense,"Ideal: small, dense",138,tuned_level,0.03
1000137,ideal_small_dense,"Ideal: small, dense",138,tuned_level_slope,0.1
1000138,ideal_small_dense,"Ideal: small, dense",139,tuned_level,0.1
1000138,ideal_small_dense,"Ideal: small, dense",139,tuned_level_slope,0.1
1000139,ideal_small_dense,"Ideal: small, dense",140,tuned_level,0.03
1000139,ideal_small_dense,"Ideal: small, dense",140,tuned_level_slope,0.1
2000120,ideal_large_sparse,"Ideal: large, sparse",121,tuned_level,0.03
2000120,ideal_large_sparse,"Ideal: large, sparse",121,tuned_level_slope,0.1
2000121,ideal_large_sparse,"Ideal: large, sparse",122,tuned_level,0.03
2000121,ideal_large_sparse,"Ideal: large, sparse",122,tuned_level_slope,0.1
2000122,ideal_large_sparse,"Ideal: large, sparse",123,tuned_level,0.03
2000122,ideal_large_sparse,"Ideal: large, sparse",123,tuned_level_slope,0.1
2000123,ideal_large_sparse,"Ideal: large, sparse",124,tuned_level,0.03
2000123,ideal_large_sparse,"Ideal: large, sparse",124,tuned_level_slope,0.1
2000124,ideal_large_sparse,"Ideal: large, sparse",125,tuned_level,0.03
2000124,ideal_large_sparse,"Ideal: large, sparse",125,tuned_level_slope,0.1
2000125,ideal_large_sparse,"Ideal: large, sparse",126,tuned_level,0.03
2000125,ideal_large_sparse,"Ideal: large, sparse",126,tuned_level_slope,0.1
2000126,ideal_large_sparse,"Ideal: large, sparse",127,tuned_level,0.1
2000126,ideal_large_sparse,"Ideal: large, sparse",127,tuned_level_slope,0.1
2000127,ideal_large_sparse,"Ideal: large, sparse",128,tuned_level,0.03
2000127,ideal_large_sparse,"Ideal: large, sparse",128,tuned_level_slope,0.1
2000128,ideal_large_sparse,"Ideal: large, sparse",129,tuned_level,0.03
2000128,ideal_large_sparse,"Ideal: large, sparse",129,tuned_level_slope,0.1
2000129,ideal_large_sparse,"Ideal: large, sparse",130,tuned_level,0.03
2000129,ideal_large_sparse,"Ideal: large, sparse",130,tuned_level_slope,0.1
2000130,ideal_large_sparse,"Ideal: large, sparse",131,tuned_level,0.03
2000130,ideal_large_sparse,"Ideal: large, sparse",131,tuned_level_slope,0.1
2000131,ideal_large_sparse,"Ideal: large, sparse",132,tuned_level,0.03
2000131,ideal_large_sparse,"Ideal: large, sparse",132,tuned_level_slope,0.1
2000132,ideal_large_sparse,"Ideal: large, sparse",133,tuned_level,0.03
2000132,ideal_large_sparse,"Ideal: large, sparse",133,tuned_level_slope,0.1
2000133,ideal_large_sparse,"Ideal: large, sparse",134,tuned_level,0.03
2000133,ideal_large_sparse,"Ideal: large, sparse",134,tuned_level_slope,0.1
2000134,ideal_large_sparse,"Ideal: large, sparse",135,tuned_level,0.1
2000134,ideal_large_sparse,"Ideal: large, sparse",135,tuned_level_slope,0.1
2000135,ideal_large_sparse,"Ideal: large, sparse",136,tuned_level,0.03
2000135,ideal_large_sparse,"Ideal: large, sparse",136,tuned_level_slope,0.1
2000136,ideal_large_sparse,"Ideal: large, sparse",137,tuned_level,0.03
2000136,ideal_large_sparse,"Ideal: large, sparse",137,tuned_level_slope,0.1
2000137,ideal_large_sparse,"Ideal: large, sparse",138,tuned_level,0.03
2000137,ideal_large_sparse,"Ideal: large, sparse",138,tuned_level_slope,0.1
2000138,ideal_large_sparse,"Ideal: large, sparse",139,tuned_level,0.03
2000138,ideal_large_sparse,"Ideal: large, sparse",139,tuned_level_slope,0.1
2000139,ideal_large_sparse,"Ideal: large, sparse",140,tuned_level,0.1
2000139,ideal_large_sparse,"Ideal: large, sparse",140,tuned_level_slope,0.1
3000120,serial_dependence,Serial dependence,121,tuned_level,0.1
3000120,serial_dependence,Serial dependence,121,tuned_level_slope,0.1
3000121,serial_dependence,Serial dependence,122,tuned_level,0.1
3000121,serial_dependence,Serial dependence,122,tuned_level_slope,0.1
3000122,serial_dependence,Serial dependence,123,tuned_level,0.03
3000122,serial_dependence,Serial dependence,123,tuned_level_slope,0.1
3000123,serial_dependence,Serial dependence,124,tuned_level,0.03
3000123,serial_dependence,Serial dependence,124,tuned_level_slope,0.1
3000124,serial_dependence,Serial dependence,125,tuned_level,0.1
3000124,serial_dependence,Serial dependence,125,tuned_level_slope,0.1
3000125,serial_dependence,Serial dependence,126,tuned_level,0.1
3000125,serial_dependence,Serial dependence,126,tuned_level_slope,0.1
3000126,serial_dependence,Serial dependence,127,tuned_level,0.03
3000126,serial_dependence,Serial dependence,127,tuned_level_slope,0.1
3000127,serial_dependence,Serial dependence,128,tuned_level,0.1
3000127,serial_dependence,Serial dependence,128,tuned_level_slope,0.1
3000128,serial_dependence,Serial dependence,129,tuned_level,0.1
3000128,serial_dependence,Serial dependence,129,tuned_level_slope,0.1
3000129,serial_dependence,Serial dependence,130,tuned_level,0.03
3000129,serial_dependence,Serial dependence,130,tuned_level_slope,0.1
3000130,serial_dependence,Serial dependence,131,tuned_level,0.1
3000130,serial_dependence,Serial dependence,131,tuned_level_slope,0.1
3000131,serial_dependence,Serial dependence,132,tuned_level,0.1
3000131,serial_dependence,Serial dependence,132,tuned_level_slope,0.1
3000132,serial_dependence,Serial dependence,133,tuned_level,0.03
3000132,serial_dependence,Serial dependence,133,tuned_level_slope,0.1
3000133,serial_dependence,Serial dependence,134,tuned_level,0.1
3000133,serial_dependence,Serial dependence,134,tuned_level_slope,0.1
3000134,serial_dependence,Serial dependence,135,tuned_level,0.1
3000134,serial_dependence,Serial dependence,135,tuned_level_slope,0.1
3000135,serial_dependence,Serial dependence,136,tuned_level,0.1
3000135,serial_dependence,Serial dependence,136,tuned_level_slope,0.1
3000136,serial_dependence,Serial dependence,137,tuned_level,0.03
3000136,serial_dependence,Serial dependence,137,tuned_level_slope,0.1
3000137,serial_dependence,Serial dependence,138,tuned_level,0.1
3000137,serial_dependence,Serial dependence,138,tuned_level_slope,0.1
3000138,serial_dependence,Serial dependence,139,tuned_level,0.1
3000138,serial_dependence,Serial dependence,139,tuned_level_slope,0.1
3000139,serial_dependence,Serial dependence,140,tuned_level,0.1
3000139,serial_dependence,Serial dependence,140,tuned_level_slope,0.1
4000120,discrete_map_rounding,Integer MAP rounding,121,tuned_level,0.03
4000120,discrete_map_rounding,Integer MAP rounding,121,tuned_level_slope,0.1
4000121,discrete_map_rounding,Integer MAP rounding,122,tuned_level,0.03
4000121,discrete_map_rounding,Integer MAP rounding,122,tuned_level_slope,0.1
4000122,discrete_map_rounding,Integer MAP rounding,123,tuned_level,0.03
4000122,discrete_map_rounding,Integer MAP rounding,123,tuned_level_slope,0.1
4000123,discrete_map_rounding,Integer MAP rounding,124,tuned_level,0.03
4000123,discrete_map_rounding,Integer MAP rounding,124,tuned_level_slope,0.1
4000124,discrete_map_rounding,Integer MAP rounding,125,tuned_level,0.03
4000124,discrete_map_rounding,Integer MAP rounding,125,tuned_level_slope,0.1
4000125,discrete_map_rounding,Integer MAP rounding,126,tuned_level,0.1
4000125,discrete_map_rounding,Integer MAP rounding,126,tuned_level_slope,0.1
4000126,discrete_map_rounding,Integer MAP rounding,127,tuned_level,0.03
4000126,discrete_map_rounding,Integer MAP rounding,127,tuned_level_slope,0.1
4000127,discrete_map_rounding,Integer MAP rounding,128,tuned_level,0.1
4000127,discrete_map_rounding,Integer MAP rounding,128,tuned_level_slope,0.1
4000128,discrete_map_rounding,Integer MAP rounding,129,tuned_level,0.03
4000128,discrete_map_rounding,Integer MAP rounding,129,tuned_level_slope,0.1
4000129,discrete_map_rounding,Integer MAP rounding,130,tuned_level,0.0
4000129,discrete_map_rounding,Integer MAP rounding,130,tuned_level_slope,0.1
4000130,discrete_map_rounding,Integer MAP rounding,131,tuned_level,0.1
4000130,discrete_map_rounding,Integer MAP rounding,131,tuned_level_slope,0.1
4000131,discrete_map_rounding,Integer MAP rounding,132,tuned_level,0.03
4000131,discrete_map_rounding,Integer MAP rounding,132,tuned_level_slope,0.1
4000132,discrete_map_rounding,Integer MAP rounding,133,tuned_level,0.03
4000132,discrete_map_rounding,Integer MAP rounding,133,tuned_level_slope,0.1
4000133,discrete_map_rounding,Integer MAP rounding,134,tuned_level,0.03
4000133,discrete_map_rounding,Integer MAP rounding,134,tuned_level_slope,0.1
4000134,discrete_map_rounding,Integer MAP rounding,135,tuned_level,0.1
4000134,discrete_map_rounding,Integer MAP rounding,135,tuned_level_slope,0.1
4000135,discrete_map_rounding,Integer MAP rounding,136,tuned_level,0.03
4000135,discrete_map_rounding,Integer MAP rounding,136,tuned_level_slope,0.1
4000136,discrete_map_rounding,Integer MAP rounding,137,tuned_level,0.0
4000136,discrete_map_rounding,Integer MAP rounding,137,tuned_level_slope,0.1
4000137,discrete_map_rounding,Integer MAP rounding,138,tuned_level,0.03
4000137,discrete_map_rounding,Integer MAP rounding,138,tuned_level_slope,0.1
4000138,discrete_map_rounding,Integer MAP rounding,139,tuned_level,0.03
4000138,discrete_map_rounding,Integer MAP rounding,139,tuned_level_slope,0.1
4000139,discrete_map_rounding,Integer MAP rounding,140,tuned_level,0.03
4000139,discrete_map_rounding,Integer MAP rounding,140,tuned_level_slope,0.1
5000120,informative_monitoring,Informative monitoring,121,tuned_level,0.03
5000120,informative_monitoring,Informative monitoring,121,tuned_level_slope,0.1
5000121,informative_monitoring,Informative monitoring,122,tuned_level,0.03
5000121,informative_monitoring,Informative monitoring,122,tuned_level_slope,0.1
5000122,informative_monitoring,Informative monitoring,123,tuned_level,0.03
5000122,informative_monitoring,Informative monitoring,123,tuned_level_slope,0.1
5000123,informative_monitoring,Informative monitoring,124,tuned_level,0.03
5000123,informative_monitoring,Informative monitoring,124,tuned_level_slope,0.1
5000124,informative_monitoring,Informative monitoring,125,tuned_level,0.03
5000124,informative_monitoring,Informative monitoring,125,tuned_level_slope,0.1
5000125,informative_monitoring,Informative monitoring,126,tuned_level,0.03
5000125,informative_monitoring,Informative monitoring,126,tuned_level_slope,0.1
5000126,informative_monitoring,Informative monitoring,127,tuned_level,0.03
5000126,informative_monitoring,Informative monitoring,127,tuned_level_slope,0.1
5000127,informative_monitoring,Informative monitoring,128,tuned_level,0.03
5000127,informative_monitoring,Informative monitoring,128,tuned_level_slope,0.1
5000128,informative_monitoring,Informative monitoring,129,tuned_level,0.03
5000128,informative_monitoring,Informative monitoring,129,tuned_level_slope,0.1
5000129,informative_monitoring,Informative monitoring,130,tuned_level,0.03
5000129,informative_monitoring,Informative monitoring,130,tuned_level_slope,0.1
5000130,informative_monitoring,Informative monitoring,131,tuned_level,0.03
5000130,informative_monitoring,Informative monitoring,131,tuned_level_slope,0.1
5000131,informative_monitoring,Informative monitoring,132,tuned_level,0.03
5000131,informative_monitoring,Informative monitoring,132,tuned_level_slope,0.1
